"region","lender","sector","year","total_amount_usd","number_transactions"
"Southern Africa","IBRD","Financials",2022,15932745.41,1
"Southern Africa","IBRD","Financials",2023,0,3
"Southern Africa","IBRD","Health Care",2011,2e+07,1
"Southern Africa","IBRD","Health Care",2020,26767267.84,3
"Southern Africa","IBRD","Health Care",2021,5e+06,1
"Southern Africa","IBRD","Health Care",2022,1.23e+09,2
"Southern Africa","IBRD","Industrials",2021,2.5e+08,1
"Southern Africa","IBRD","Industrials",2022,7.5e+07,1
"Southern Africa","IBRD","Industrials",2023,22700000,1
"Southern Africa","IBRD","Industrials",2024,18950881.09,1
"Southern Africa","IBRD","Public",2011,26900000,1
"Southern Africa","IBRD","Public",2017,5e+07,2
"Southern Africa","IBRD","Public",2020,412973.88,1
"Southern Africa","IBRD","Utilities",2010,3.75e+09,1
"Southern Africa","IBRD","Utilities",2015,70335048.58,1
"Southern Africa","IBRD","Utilities",2016,17838748.35,1
"Southern Africa","IBRD","Utilities",2017,145500000,1
"Southern Africa","IBRD","Utilities",2019,8.5e+07,2
"Southern Africa","IBRD","Utilities",2020,3.2e+08,1
"Southern Africa","IBRD","Utilities",2021,270389218.96,1
"Southern Africa","IBRD","Utilities",2022,439500000,1
"Southern Africa","IBRD","Utilities",2023,1e+09,1
"Southern Africa","IBRD","Utilities",2024,1e+08,1
"Southern Africa","IDA","Consumer Discretionary",2016,2.5e+07,1
"Southern Africa","IDA","Consumer Discretionary",2022,0,1
"Southern Africa","IDA","Consumer Staples",2011,1e+07,1
"Southern Africa","IDA","Consumer Staples",2017,1e+07,1
"Southern Africa","IDA","Consumer Staples",2020,2729980.51,1
"Southern Africa","IDA","Consumer Staples",2021,237325.01,1
"Southern Africa","IDA","Financials",2015,0,1
"Southern Africa","IDA","Financials",2017,0,1
"Southern Africa","IDA","Financials",2019,5e+07,1
"Southern Africa","IDA","Financials",2022,4.5e+07,1
"Southern Africa","IDA","Health Care",2010,537973.54,1
"Southern Africa","IDA","Health Care",2011,0,1
"Southern Africa","IDA","Health Care",2013,1.2e+07,1
"Southern Africa","IDA","Health Care",2017,543019.09,1
"Southern Africa","IDA","Health Care",2020,7668104.31,4
"Southern Africa","IDA","Health Care",2021,4.4e+07,2
"Southern Africa","IDA","Health Care",2022,0,1
"Southern Africa","IDA","Industrials",2010,1.5e+07,1
"Southern Africa","IDA","Industrials",2014,2e+07,1
"Southern Africa","IDA","Industrials",2015,27778.51,3
"Southern Africa","IDA","Industrials",2016,3e+07,2
"Southern Africa","IDA","Industrials",2017,31700000,2
"Southern Africa","IDA","Industrials",2021,0,1
"Southern Africa","IDA","Industrials",2022,26502164.31,2
"Southern Africa","IDA","Industrials",2023,0,1
"Southern Africa","IDA","Public",2010,2.5e+07,1
"Southern Africa","IDA","Public",2011,1.8e+07,1
"Southern Africa","IDA","Public",2013,33318258.93,4
"Southern Africa","IDA","Public",2014,5500000,1
"Southern Africa","IDA","Public",2016,2e+07,1
"Southern Africa","IDA","Public",2020,258956.69,1
"Southern Africa","IDA","Public",2022,320213.57,2
"Southern Africa","IDA","Public",2023,235904.91,1
"Southern Africa","IDA","Public",2024,1.2e+07,1
"Southern Africa","IDA","Utilities",2010,0,1
"Southern Africa","IDA","Utilities",2011,1.3e+07,1
"Southern Africa","IDA","Utilities",2012,11952.13,1
"Southern Africa","IDA","Utilities",2014,15440000,1
"Southern Africa","IDA","Utilities",2017,0,1
"Southern Africa","IDA","Utilities",2018,29.26,1
"Southern Africa","IDA","Utilities",2019,801156791.03,8
"Southern Africa","IDA","Utilities",2020,4e+07,1
"Southern Africa","IDA","Utilities",2022,0,1
"Southern Africa","IDA","Utilities",2023,0,1
"Southern Africa","IFC","Communication Services",2021,1e+08,1
"Southern Africa","IFC","Communication Services",2023,24657534.2465753,1
"Southern Africa","IFC","Consumer Discretionary",2015,7e+07,1
"Southern Africa","IFC","Consumer Discretionary",2016,20930000,1
"Southern Africa","IFC","Consumer Discretionary",2017,1.72e+08,2
"Southern Africa","IFC","Consumer Discretionary",2018,55590000,1
"Southern Africa","IFC","Consumer Discretionary",2021,0,1
"Southern Africa","IFC","Consumer Discretionary",2022,5e+05,1
"Southern Africa","IFC","Consumer Discretionary",2023,950000,1
"Southern Africa","IFC","Consumer Staples",2015,129140000,2
"Southern Africa","IFC","Consumer Staples",2017,3.5e+07,1
"Southern Africa","IFC","Consumer Staples",2018,11580000,1
"Southern Africa","IFC","Consumer Staples",2019,10931200,2
"Southern Africa","IFC","Consumer Staples",2021,3510000,1
"Southern Africa","IFC","Consumer Staples",2022,6980000,1
"Southern Africa","IFC","Consumer Staples",2023,1e+08,1
"Southern Africa","IFC","Energy",2019,2e+06,1
"Southern Africa","IFC","Financials",2014,2.5e+07,1
"Southern Africa","IFC","Financials",2015,83090000,2
"Southern Africa","IFC","Financials",2016,5.5e+07,2
"Southern Africa","IFC","Financials",2017,4.61e+08,4
"Southern Africa","IFC","Financials",2018,47145864,2
"Southern Africa","IFC","Financials",2019,28839529.0858726,3
"Southern Africa","IFC","Financials",2020,679505000,7
"Southern Africa","IFC","Financials",2021,521860912,8
"Southern Africa","IFC","Financials",2022,558120000,7
"Southern Africa","IFC","Financials",2023,1466678500,7
"Southern Africa","IFC","Financials",2024,346076062,7
"Southern Africa","IFC","Health Care",2016,3e+07,1
"Southern Africa","IFC","Health Care",2021,244560000,3
"Southern Africa","IFC","Health Care",2022,1.9e+07,1
"Southern Africa","IFC","Industrials",2016,1055000,1
"Southern Africa","IFC","Industrials",2017,50348023,2
"Southern Africa","IFC","Industrials",2018,3000001,1
"Southern Africa","IFC","Industrials",2020,5.5e+07,1
"Southern Africa","IFC","Industrials",2021,2688597,1
"Southern Africa","IFC","Industrials",2023,20000,1
"Southern Africa","IFC","Information Technology",2021,1e+07,1
"Southern Africa","IFC","Public",2018,967852,1
"Southern Africa","IFC","Real Estate",2020,70220000,2
"Southern Africa","IFC","Real Estate",2022,20450000,1
"Southern Africa","IFC","Real Estate",2023,161930000,2
"Southern Africa","IFC","Real Estate",2024,220000,1
"Southern Africa","IFC","Utilities",2015,53985000,2
"Southern Africa","IFC","Utilities",2017,280235,1
"Southern Africa","IFC","Utilities",2019,6074477,2
"Southern Africa","IFC","Utilities",2020,1350000,1
"Southern Africa","IFC","Utilities",2021,810000,2
"Southern Africa","IFC","Utilities",2022,450000,1
"Southern Africa","IFC","Utilities",2023,25735000,3
"Southern Africa","IFC","Utilities",2024,3e+08,1
"Southern Africa","KFW","Consumer Discretionary",2023,38412377.0965876,5
"Southern Africa","KFW","Financials",2023,68985905.3989489,4
"Southern Africa","KFW","Financials",2024,22826086.9565217,1
"Southern Africa","KFW","Health Care",2023,108964719.491035,7
"Southern Africa","KFW","Industrials",2023,726355422.838032,25
"Southern Africa","KFW","Industrials",2024,5434782.60869565,1
"Southern Africa","KFW","Public",2023,191758241.758242,4
"Southern Africa","KFW","Real Estate",2023,49115384.6153846,2
"Southern Africa","KFW","Utilities",2023,1224076755.85284,15
"Southern Africa","KFW","Utilities",2024,55978260.8695652,1
"Southern Africa","MIGA","Consumer Discretionary",2022,1.8e+07,1
"Southern Africa","MIGA","Consumer Staples",2010,5e+06,1
"Southern Africa","MIGA","Consumer Staples",2011,1e+07,1
"Southern Africa","MIGA","Consumer Staples",2014,8600000,1
"Southern Africa","MIGA","Consumer Staples",2016,20680000,1
"Southern Africa","MIGA","Financials",2012,25400000,3
"Southern Africa","MIGA","Financials",2016,829100000,2
"Southern Africa","MIGA","Financials",2019,5e+07,1
"Southern Africa","MIGA","Utilities",2015,783200000,1
"Southern Africa","MIGA","Utilities",2017,6.8e+08,2
"Southern Africa","MIGA","Utilities",2018,155760000,2
"Southern Africa","MIGA","Utilities",2019,298517000,8
"Southern Africa","MIGA","Utilities",2022,18900000,1
"Southern Africa","NDB","Financials",2016,196452.933151432,1
"Southern Africa","NDB","Health Care",2020,1e+09,1
"Southern Africa","NDB","Industrials",2018,561797752.808989,2
"Southern Africa","NDB","Industrials",2019,958796169.630643,2
"Southern Africa","NDB","Industrials",2020,1e+09,1
"Southern Africa","NDB","Industrials",2021,1e+09,1
"Southern Africa","NDB","Industrials",2022,1011847.55043228,1
"Southern Africa","NDB","Industrials",2024,984042553.191489,1
"Southern Africa","NDB","Utilities",2018,3e+08,1
"Southern Africa","NDB","Utilities",2019,716054789.013482,3
"Southern Africa","NDB","Utilities",2023,1e+09,1
"Southern Africa","OFID","Consumer Discretionary",2013,80000,1
"Southern Africa","OFID","Consumer Staples",2014,1.2e+07,1
"Southern Africa","OFID","Consumer Staples",2023,2e+07,1
"Southern Africa","OFID","Consumer Staples",2024,2e+07,1
"Southern Africa","OFID","Financials",2012,31480000,2
"Southern Africa","OFID","Financials",2022,2e+07,1
"Southern Africa","OFID","Health Care",2016,9500000,1
"Southern Africa","OFID","Industrials",2010,8400000,1
"Southern Africa","OFID","Industrials",2014,1.5e+07,1
"Southern Africa","OFID","Industrials",2021,1.19e+08,2
"Southern Africa","OFID","Utilities",2010,14160000,1
"Southern Africa","OFID","Utilities",2011,9e+06,1
"Southern Africa","OFID","Utilities",2012,3e+06,1
"Southern Africa","OFID","Utilities",2013,50000,1
"Southern Africa","OFID","Utilities",2017,1.4e+07,1
"Southern Africa","OFID","Utilities",2019,30050000,2
"Southern Africa","Proparco","Consumer Discretionary",2021,476190.476190476,1
"Southern Africa","Proparco","Financials",2016,40776603.4090909,2
"Southern Africa","Proparco","Financials",2018,60201914.4858504,3
"Southern Africa","Proparco","Financials",2019,49924114.4444444,1
"Southern Africa","Proparco","Financials",2020,9906639.13043478,1
"Southern Africa","Proparco","Financials",2021,95680820.6757992,8
"Southern Africa","Proparco","Financials",2022,21276595.7446809,2
"Southern Africa","Proparco","Health Care",2021,181395348.837209,1
"Southern Africa","Proparco","Industrials",2017,29411764.7058824,1
"Southern Africa","Proparco","Real Estate",2022,27272727.2727273,1
"Southern Africa","Proparco","Real Estate",2023,16304347.826087,1
"Southern Africa","Proparco","Utilities",2018,45679012.345679,1
"Western Africa","AFDB","Communication Services",2011,22580645.1612903,1
"Western Africa","AFDB","Communication Services",2022,5305090.34210526,1
"Western Africa","AFDB","Consumer Discretionary",2010,59205221.1538462,3
"Western Africa","AFDB","Consumer Discretionary",2011,297459.375,1
"Western Africa","AFDB","Consumer Discretionary",2012,103886020.846154,1
"Western Africa","AFDB","Consumer Discretionary",2013,5200000,1
"Western Africa","AFDB","Consumer Discretionary",2014,2941176.47058824,1
"Western Africa","AFDB","Consumer Discretionary",2016,40256504.6455721,2
"Western Africa","AFDB","Consumer Discretionary",2017,39673212.75,3
"Western Africa","AFDB","Consumer Discretionary",2020,6628571.42857143,1
"Western Africa","AFDB","Consumer Staples",2010,45556892.1177156,2
"Western Africa","AFDB","Consumer Staples",2011,12485508.265625,1
"Western Africa","AFDB","Consumer Staples",2012,125973149.389744,6
"Western Africa","AFDB","Consumer Staples",2013,360010839.631566,6
"Western Africa","AFDB","Consumer Staples",2014,312884045.867103,9
"Western Africa","AFDB","Consumer Staples",2015,109802913.91608,5
"Western Africa","AFDB","Consumer Staples",2016,508058775.569138,18
"Western Africa","AFDB","Consumer Staples",2017,4081113.37295003,7
"Western Africa","AFDB","Consumer Staples",2018,64001628.2756092,14
"Western Africa","AFDB","Consumer Staples",2019,462470644.73885,18
"Western Africa","AFDB","Consumer Staples",2020,57756723.8631791,3
"Western Africa","AFDB","Consumer Staples",2021,288579945.835243,10
"Western Africa","AFDB","Consumer Staples",2022,788321085.033753,21
"Western Africa","AFDB","Consumer Staples",2023,173356473.85009,5
"Western Africa","AFDB","Energy",2013,115895133.446154,1
"Western Africa","AFDB","Energy",2015,5568608.375,1
"Western Africa","AFDB","Financials",2010,92738765.6430203,3
"Western Africa","AFDB","Financials",2011,8077760.43145161,2
"Western Africa","AFDB","Financials",2012,36490020.6769231,1
"Western Africa","AFDB","Financials",2013,100624462.89213,3
"Western Africa","AFDB","Financials",2014,864118596.580381,9
"Western Africa","AFDB","Financials",2015,29264332.2676056,4
"Western Africa","AFDB","Financials",2016,740937794.628188,11
"Western Africa","AFDB","Financials",2017,61235460.240806,5
"Western Africa","AFDB","Financials",2018,76522960.9444444,3
"Western Africa","AFDB","Financials",2019,219688450.858067,12
"Western Africa","AFDB","Financials",2020,955133026.329523,20
"Western Africa","AFDB","Financials",2021,456063845.749094,9
"Western Africa","AFDB","Financials",2022,508131864.410721,6
"Western Africa","AFDB","Financials",2023,1121948798.52956,15
"Western Africa","AFDB","Financials",2024,27070999.1066667,1
"Western Africa","AFDB","Health Care",2012,752142.107692308,1
"Western Africa","AFDB","Health Care",2014,115590275.643628,10
"Western Africa","AFDB","Health Care",2015,661971.830985915,1
"Western Africa","AFDB","Health Care",2016,2071175.56631455,2
"Western Africa","AFDB","Health Care",2017,0,1
"Western Africa","AFDB","Health Care",2020,8862918.2769953,5
"Western Africa","AFDB","Health Care",2021,1845340.54480506,2
"Western Africa","AFDB","Industrials",2010,372306958.242736,7
"Western Africa","AFDB","Industrials",2011,169147505.9612,4
"Western Africa","AFDB","Industrials",2012,322192536.301865,6
"Western Africa","AFDB","Industrials",2013,724439909.195328,10
"Western Africa","AFDB","Industrials",2014,83988019.1801175,7
"Western Africa","AFDB","Industrials",2015,271999471.408451,10
"Western Africa","AFDB","Industrials",2016,271850410.913889,9
"Western Africa","AFDB","Industrials",2017,151793959.28169,8
"Western Africa","AFDB","Industrials",2018,71860272.7475967,17
"Western Africa","AFDB","Industrials",2019,172614001.221461,9
"Western Africa","AFDB","Industrials",2020,3632479.8243368,5
"Western Africa","AFDB","Industrials",2021,608022194.99839,8
"Western Africa","AFDB","Industrials",2022,628715775.060491,14
"Western Africa","AFDB","Industrials",2023,356385551.875059,10
"Western Africa","AFDB","Industrials",2024,50153190.8933333,2
"Western Africa","AFDB","Information Technology",2013,39019162.7424242,1
"Western Africa","AFDB","Information Technology",2015,0,1
"Western Africa","AFDB","Information Technology",2022,15589198.7746479,1
"Western Africa","AFDB","Information Technology",2024,218032.373333333,1
"Western Africa","AFDB","Materials",2013,1846153.84615385,1
"Western Africa","AFDB","Materials",2017,10456126.5633803,1
"Western Africa","AFDB","Materials",2018,317904571.357143,4
"Western Africa","AFDB","Materials",2019,20925510.2083333,1
"Western Africa","AFDB","Materials",2020,20563110.5068493,3
"Western Africa","AFDB","Materials",2022,100442448.986667,1
"Western Africa","AFDB","Materials",2023,299469238.573333,4
"Western Africa","AFDB","Public",2010,65008524.2212466,7
"Western Africa","AFDB","Public",2011,616092707.00584,20
"Western Africa","AFDB","Public",2012,170421452.854666,13
"Western Africa","AFDB","Public",2013,195207966.709387,17
"Western Africa","AFDB","Public",2014,209316145.877382,15
"Western Africa","AFDB","Public",2015,7312869.00723787,4
"Western Africa","AFDB","Public",2016,0,1
"Western Africa","AFDB","Public",2017,13422535.2112676,3
"Western Africa","AFDB","Public",2018,215277.777777778,4
"Western Africa","AFDB","Public",2019,20833333.3333333,3
"Western Africa","AFDB","Public",2021,14911206.3686467,4
"Western Africa","AFDB","Public",2022,73327463.3947368,1
"Western Africa","AFDB","Public",2023,242136716.222632,6
"Western Africa","AFDB","Real Estate",2010,450284.848484849,1
"Western Africa","AFDB","Real Estate",2022,10563380.2816901,1
"Western Africa","AFDB","Real Estate",2023,5e+06,2
"Western Africa","AFDB","Utilities",2010,250335147.194005,14
"Western Africa","AFDB","Utilities",2011,247153618.703621,5
"Western Africa","AFDB","Utilities",2012,173384030.362849,8
"Western Africa","AFDB","Utilities",2013,386622378.600953,19
"Western Africa","AFDB","Utilities",2014,322631667.446875,7
"Western Africa","AFDB","Utilities",2015,28169014.084507,5
"Western Africa","AFDB","Utilities",2016,107905894.77957,8
"Western Africa","AFDB","Utilities",2017,77694344.7101256,13
"Western Africa","AFDB","Utilities",2018,57712746.7916667,8
"Western Africa","AFDB","Utilities",2019,397382228.589612,13
"Western Africa","AFDB","Utilities",2020,161425494.007929,4
"Western Africa","AFDB","Utilities",2021,180882728.181891,3
"Western Africa","AFDB","Utilities",2022,438994674.507493,15
"Western Africa","AFDB","Utilities",2023,411197635.523604,5
"Western Africa","BOAD","Communication Services",2015,17079127.5981623,1
"Western Africa","BOAD","Communication Services",2021,36053575.6133615,1
"Western Africa","BOAD","Communication Services",2022,41113412.1086612,1
"Western Africa","BOAD","Consumer Discretionary",2012,11880952.8524188,1
"Western Africa","BOAD","Consumer Discretionary",2013,18161694.2862604,3
"Western Africa","BOAD","Consumer Discretionary",2014,66580704.1845751,2
"Western Africa","BOAD","Consumer Discretionary",2015,71054953.9120875,3
"Western Africa","BOAD","Consumer Discretionary",2016,74100956.7799406,4
"Western Africa","BOAD","Consumer Discretionary",2017,75075338.0948082,5
"Western Africa","BOAD","Consumer Discretionary",2018,34988789.1105507,3
"Western Africa","BOAD","Consumer Discretionary",2019,86708296.5948486,4
"Western Africa","BOAD","Consumer Discretionary",2020,35626431.4191195,2
"Western Africa","BOAD","Consumer Discretionary",2021,11184639.7613944,1
"Western Africa","BOAD","Consumer Discretionary",2022,131797406.821313,4
"Western Africa","BOAD","Consumer Discretionary",2023,72405136.7321437,4
"Western Africa","BOAD","Consumer Staples",2012,75034946.2362413,5
"Western Africa","BOAD","Consumer Staples",2013,136575151.242279,6
"Western Africa","BOAD","Consumer Staples",2014,11574212.8935532,3
"Western Africa","BOAD","Consumer Staples",2015,4995004.995005,1
"Western Africa","BOAD","Consumer Staples",2016,10722533.817222,2
"Western Africa","BOAD","Consumer Staples",2017,57300943.8342333,3
"Western Africa","BOAD","Consumer Staples",2018,107756088.269512,4
"Western Africa","BOAD","Consumer Staples",2019,6825705.60731716,1
"Western Africa","BOAD","Consumer Staples",2020,42185224.2527883,3
"Western Africa","BOAD","Consumer Staples",2021,81847413.9789273,4
"Western Africa","BOAD","Consumer Staples",2022,102896427.165101,4
"Western Africa","BOAD","Consumer Staples",2023,326776437.742849,14
"Western Africa","BOAD","Energy",2013,20720664.7189242,1
"Western Africa","BOAD","Energy",2016,24744308.8089739,1
"Western Africa","BOAD","Energy",2020,62024564.7136147,3
"Western Africa","BOAD","Energy",2022,45681569.0096236,1
"Western Africa","BOAD","Energy",2023,14717184.7660785,1
"Western Africa","BOAD","Financials",2012,75225761.6666596,5
"Western Africa","BOAD","Financials",2013,66774925.9270744,9
"Western Africa","BOAD","Financials",2014,19754470.6486004,1
"Western Africa","BOAD","Financials",2015,40217506.5289273,4
"Western Africa","BOAD","Financials",2016,85831408.7759815,6
"Western Africa","BOAD","Financials",2017,189788177.3115,14
"Western Africa","BOAD","Financials",2018,149290063.241445,9
"Western Africa","BOAD","Financials",2019,232120927.255446,13
"Western Africa","BOAD","Financials",2020,459092089.887067,11
"Western Africa","BOAD","Financials",2021,80107640.0156697,5
"Western Africa","BOAD","Financials",2022,79483896.841123,5
"Western Africa","BOAD","Financials",2023,133052437.093123,5
"Western Africa","BOAD","Health Care",2012,7103714.22772478,1
"Western Africa","BOAD","Health Care",2013,5180166.17973105,1
"Western Africa","BOAD","Health Care",2015,4162504.16250416,1
"Western Africa","BOAD","Health Care",2023,32779362.1136133,1
"Western Africa","BOAD","Industrials",2012,275555348.688984,11
"Western Africa","BOAD","Industrials",2013,582384417.375598,17
"Western Africa","BOAD","Industrials",2014,417565677.939356,14
"Western Africa","BOAD","Industrials",2015,159939393.310291,10
"Western Africa","BOAD","Industrials",2016,222038931.045859,10
"Western Africa","BOAD","Industrials",2017,210078175.426443,9
"Western Africa","BOAD","Industrials",2018,324599586.17996,10
"Western Africa","BOAD","Industrials",2019,373124243.805681,23
"Western Africa","BOAD","Industrials",2020,566104740.406873,17
"Western Africa","BOAD","Industrials",2021,397956937.093526,12
"Western Africa","BOAD","Industrials",2022,205653068.182691,7
"Western Africa","BOAD","Industrials",2023,698897469.679458,19
"Western Africa","BOAD","Materials",2012,7524603.47319855,1
"Western Africa","BOAD","Materials",2013,50331179.1588653,1
"Western Africa","BOAD","Materials",2014,4775450.03425866,1
"Western Africa","BOAD","Materials",2015,6660006.66000666,1
"Western Africa","BOAD","Materials",2020,4206368.07549516,1
"Western Africa","BOAD","Materials",2023,16352427.517865,1
"Western Africa","BOAD","Public",2014,29510228.6772081,2
"Western Africa","BOAD","Public",2015,25618691.3972434,1
"Western Africa","BOAD","Public",2016,137743319.036622,5
"Western Africa","BOAD","Public",2017,17084087.8805481,1
"Western Africa","BOAD","Public",2019,33843913.6592084,2
"Western Africa","BOAD","Public",2020,42412418.3560947,1
"Western Africa","BOAD","Public",2021,47189859.2599497,2
"Western Africa","BOAD","Public",2022,62956642.9411327,3
"Western Africa","BOAD","Public",2023,31140394.0079326,1
"Western Africa","BOAD","Real Estate",2013,14504465.3032469,1
"Western Africa","BOAD","Real Estate",2017,24771927.4267947,2
"Western Africa","BOAD","Real Estate",2018,35403869.642952,1
"Western Africa","BOAD","Real Estate",2019,33843913.6592084,2
"Western Africa","BOAD","Real Estate",2021,17648200.7659319,1
"Western Africa","BOAD","Real Estate",2022,16002816.4957032,1
"Western Africa","BOAD","Real Estate",2023,26981505.4044773,2
"Western Africa","BOAD","Utilities",2012,153917112.009344,5
"Western Africa","BOAD","Utilities",2013,125046757.987626,8
"Western Africa","BOAD","Utilities",2014,127931907.846391,7
"Western Africa","BOAD","Utilities",2015,86674439.802482,5
"Western Africa","BOAD","Utilities",2016,286601781.590234,15
"Western Africa","BOAD","Utilities",2017,137410883.110968,7
"Western Africa","BOAD","Utilities",2018,93970847.8360984,4
"Western Africa","BOAD","Utilities",2019,106645200.674775,4
"Western Africa","BOAD","Utilities",2020,127237255.068284,4
"Western Africa","BOAD","Utilities",2021,121051067.051173,6
"Western Africa","BOAD","Utilities",2022,154573250.594323,6
"Western Africa","BOAD","Utilities",2023,191959149.537864,6
"Western Africa","DFC","Consumer Discretionary",2011,3960000,1
"Western Africa","DFC","Consumer Discretionary",2019,6.4e+07,1
"Western Africa","DFC","Consumer Staples",2021,9999000,1
"Western Africa","DFC","Consumer Staples",2023,946000,1
"Western Africa","DFC","Consumer Staples",2024,5500000,1
"Western Africa","DFC","Financials",2013,387891,1
"Western Africa","DFC","Financials",2014,2209886,1
"Western Africa","DFC","Financials",2015,7853921,1
"Western Africa","DFC","Financials",2016,12365602,7
"Western Africa","DFC","Financials",2017,21783273,3
"Western Africa","DFC","Financials",2018,304032986,4
"Western Africa","DFC","Financials",2019,89036833,8
"Western Africa","DFC","Financials",2021,3.3e+07,3
"Western Africa","DFC","Financials",2022,289748100,4
"Western Africa","DFC","Financials",2023,44500000,6
"Western Africa","DFC","Financials",2024,2.5e+08,1
"Western Africa","DFC","Health Care",2011,246067200,1
"Western Africa","DFC","Health Care",2018,7500000,1
"Western Africa","DFC","Health Care",2021,11100000,3
"Western Africa","DFC","Industrials",2019,27878303,2
"Western Africa","DFC","Industrials",2022,1.6e+07,5
"Western Africa","DFC","Industrials",2023,160500000,2
"Western Africa","DFC","Materials",2016,1.5e+08,1
"Western Africa","DFC","Materials",2023,2.4e+07,1
"Western Africa","DFC","Materials",2024,7.5e+07,1
"Western Africa","DFC","Utilities",2015,3.65e+08,3
"Western Africa","DFC","Utilities",2016,368125124,7
"Western Africa","DFC","Utilities",2017,99585000,3
"Western Africa","DFC","Utilities",2018,58814629,3
"Western Africa","DFC","Utilities",2021,218180000,3
"Western Africa","DFC","Utilities",2022,59630000,2
"Western Africa","DFC","Utilities",2023,1.3e+08,4
"Western Africa","EIB","Communication Services",2010,9389248.71794872,1
"Western Africa","EIB","Communication Services",2013,20833333.3333333,1
"Western Africa","EIB","Communication Services",2018,25523255.8139535,2
"Western Africa","EIB","Communication Services",2022,1e+08,1
"Western Africa","EIB","Communication Services",2023,7.5e+07,2
"Western Africa","EIB","Consumer Discretionary",2019,12494505.4945055,1
"Western Africa","EIB","Consumer Discretionary",2023,7526881.72043011,1
"Western Africa","EIB","Consumer Staples",2016,17252747.2527473,2
"Western Africa","EIB","Consumer Staples",2023,31914893.6170213,1
"Western Africa","EIB","Consumer Staples",2024,107526881.72043,1
"Western Africa","EIB","Financials",2010,114776349.889904,6
"Western Africa","EIB","Financials",2011,100536361.94825,4
"Western Africa","EIB","Financials",2012,61728395.0617284,1
"Western Africa","EIB","Financials",2013,184919213.206884,5
"Western Africa","EIB","Financials",2014,485141020.355558,4
"Western Africa","EIB","Financials",2015,72705204.9817788,6
"Western Africa","EIB","Financials",2016,26217297.5946276,2
"Western Africa","EIB","Financials",2017,8052599.58333333,1
"Western Africa","EIB","Financials",2018,143646119.451503,2
"Western Africa","EIB","Financials",2019,12494505.4945055,1
"Western Africa","EIB","Financials",2020,118770654.329147,3
"Western Africa","EIB","Financials",2022,33527623.6382979,2
"Western Africa","EIB","Financials",2023,307764572.722128,5
"Western Africa","EIB","Financials",2024,32608695.6521739,1
"Western Africa","EIB","Health Care",2020,77380952.3809524,3
"Western Africa","EIB","Health Care",2022,14132653.0612245,1
"Western Africa","EIB","Health Care",2023,14157706.09319,2
"Western Africa","EIB","Industrials",2013,70129725,1
"Western Africa","EIB","Industrials",2014,165884591.13924,2
"Western Africa","EIB","Industrials",2016,23913043.4782609,1
"Western Africa","EIB","Industrials",2017,153641456.582633,2
"Western Africa","EIB","Industrials",2018,99110807.1135431,2
"Western Africa","EIB","Industrials",2020,58823529.4117647,1
"Western Africa","EIB","Industrials",2022,68342095.4581833,3
"Western Africa","EIB","Industrials",2023,155913978.494624,2
"Western Africa","EIB","Industrials",2024,122580645.16129,1
"Western Africa","EIB","Materials",2018,132550050.9,1
"Western Africa","EIB","Utilities",2010,82191780.8219178,2
"Western Africa","EIB","Utilities",2011,63013698.630137,2
"Western Africa","EIB","Utilities",2012,64935064.9350649,1
"Western Africa","EIB","Utilities",2013,113698630.136986,2
"Western Africa","EIB","Utilities",2014,416455696.202532,3
"Western Africa","EIB","Utilities",2015,357356280.193237,4
"Western Africa","EIB","Utilities",2016,181982382.725406,4
"Western Africa","EIB","Utilities",2017,465187645.841858,8
"Western Africa","EIB","Utilities",2018,57471264.3678161,1
"Western Africa","EIB","Utilities",2019,194799080.618982,6
"Western Africa","EIB","Utilities",2020,462211552.913848,6
"Western Africa","EIB","Utilities",2023,417272935.25509,6
"Western Africa","EIB","Utilities",2024,217391304.347826,1
"Western Africa","FMO","Consumer Staples",2013,10129870.1298701,2
"Western Africa","FMO","Consumer Staples",2014,1.4e+07,1
"Western Africa","FMO","Consumer Staples",2017,397622.027534418,2
"Western Africa","FMO","Consumer Staples",2018,50229885.0574713,2
"Western Africa","FMO","Consumer Staples",2019,22175577.231757,3
"Western Africa","FMO","Consumer Staples",2020,22072590.0116144,4
"Western Africa","FMO","Consumer Staples",2021,3e+06,1
"Western Africa","FMO","Consumer Staples",2022,17549203.3739456,5
"Western Africa","FMO","Consumer Staples",2023,1404839.84101005,3
"Western Africa","FMO","Consumer Staples",2024,2e+07,2
"Western Africa","FMO","Financials",2012,1119890.4995956,1
"Western Africa","FMO","Financials",2013,36849315.0684932,2
"Western Africa","FMO","Financials",2014,153904947.154947,11
"Western Africa","FMO","Financials",2015,70185395.2499114,4
"Western Africa","FMO","Financials",2016,35188888.8888889,3
"Western Africa","FMO","Financials",2017,97500000,4
"Western Africa","FMO","Financials",2018,66500000,5
"Western Africa","FMO","Financials",2019,118068084.089823,10
"Western Africa","FMO","Financials",2020,134866098.238728,9
"Western Africa","FMO","Financials",2021,84002377.5410759,6
"Western Africa","FMO","Financials",2022,190000,1
"Western Africa","FMO","Financials",2023,75109412.3268036,5
"Western Africa","FMO","Financials",2024,12060000,3
"Western Africa","FMO","Health Care",2017,8080000,1
"Western Africa","FMO","Health Care",2018,11764.7058823529,1
"Western Africa","FMO","Industrials",2012,27500000,3
"Western Africa","FMO","Industrials",2015,10989010.989011,1
